date,plot,plant_id,raceme_id,raceme_length,budding,mature,post_flowering,missing,fruiting,code,notes,notes2,finished,pollination_plant,previously.finished
12-Jul,OTC4,3,4,9,0,0,0,7,6,none,,,TRUE,TRUE,TRUE
21-Jul,OTC4,3,4,9,0,0,0,7,6,none,,,TRUE,TRUE,TRUE
01-Aug,OTC4,3,4,9,0,0,0,7,6,none,,,TRUE,TRUE,TRUE
12-Jul,OTC4,4,1,9.5,0,12,2,1,3,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,4,1,9.5,0,12,2,1,3,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,4,1,9.5,0,12,2,1,3,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,2,1,8.5,0,0,0,14,4,none,plant finished,,TRUE,FALSE,TRUE
21-Jul,OTC4,2,1,8.5,0,0,0,14,4,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC4,2,1,8.5,0,0,0,14,4,none,plant finished,,TRUE,FALSE,TRUE
12-Jul,OTC4,2,2,8.5,0,0,2,18,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,2,2,8.5,0,0,2,18,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,2,2,8.5,0,0,2,18,1,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,2,3,8.5,0,0,0,18,4,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,2,3,8.5,0,0,0,18,4,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,2,3,8.5,0,0,0,18,4,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,2,7.5,0,0,0,15,2,none,plant finished,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,2,7.5,0,0,0,15,2,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,2,7.5,0,0,0,15,2,none,plant finished,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,3,6,0,0,1,19,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,3,6,0,0,1,19,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,3,6,0,0,1,19,0,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,4,5.5,0,0,1,11,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,4,5.5,0,0,1,11,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,4,5.5,0,0,1,11,1,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,5,4,0,0,1,9,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,5,4,0,0,1,9,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,5,4,0,0,1,9,0,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,6,7,0,0,0,20,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,6,7,0,0,0,20,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,6,7,0,0,0,20,1,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,7,10,0,0,1,15,4,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,7,10,0,0,1,15,4,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,7,10,0,0,1,15,4,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,8,2,0,0,0,7,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,8,2,0,0,0,7,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,8,2,0,0,0,7,1,none,,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,9,1,0,0,0,5,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,9,1,0,0,0,5,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,9,1,0,0,0,5,0,abt,abt,,TRUE,FALSE,TRUE
12-Jul,OTC4,1,10,4,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC4,1,10,4,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC4,1,10,4,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
12-Jul,OTC7,4,1,NA,NA,NA,NA,NA,NA,bud,bud,,TRUE,FALSE,TRUE
21-Jul,OTC7,4,1,NA,NA,NA,NA,NA,NA,bud,bud,,TRUE,FALSE,TRUE
01-Aug,OTC7,4,1,NA,NA,NA,NA,NA,NA,bud,bud,,TRUE,FALSE,TRUE
12-Jul,OTC7,3,1,3,0,0,0,11,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC7,3,1,3,0,0,0,11,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC7,3,1,3,0,0,0,11,0,abt,abt,,TRUE,FALSE,TRUE
12-Jul,OTC5,3,1,9,0,0,1,26,4,none,,,TRUE,FALSE,TRUE
21-Jul,OTC5,3,1,9,0,0,1,26,4,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,3,1,9,0,0,1,26,4,none,,,TRUE,FALSE,TRUE
12-Jul,OTC5,3,2,3,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC5,3,2,3,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC5,3,2,3,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
12-Jul,OTC5,3,3,12,0,0,1,27,2,none,,,TRUE,FALSE,TRUE
21-Jul,OTC5,3,3,12,0,0,1,27,2,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,3,3,12,0,0,1,27,2,none,,,TRUE,FALSE,TRUE
12-Jul,CON1,2,1,6,0,0,2,9,0,abt,abt,con 1-2 done,TRUE,FALSE,TRUE
21-Jul,CON1,2,1,6,0,0,2,9,0,abt,abt,con 1-2 done,TRUE,FALSE,TRUE
01-Aug,CON1,2,1,6,0,0,2,9,0,abt,abt,con 1-2 done,TRUE,FALSE,TRUE
12-Jul,CON1,1,2,6,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON1,1,2,6,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON1,1,2,6,0,0,3,9,0,abt,abt,,TRUE,FALSE,TRUE
12-Jul,CON2,1,1,8,0,0,1,4,0,none,broken,plant finished,TRUE,FALSE,TRUE
21-Jul,CON2,1,1,8,0,0,1,4,0,none,broken,plant finished,TRUE,FALSE,TRUE
01-Aug,CON2,1,1,8,0,0,1,4,0,none,broken,plant finished,TRUE,FALSE,TRUE
12-Jul,CON2,1,2,1,0,0,0,4,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,1,2,1,0,0,0,4,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,1,2,1,0,0,0,4,0,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,4,1,9,0,0,0,35,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,4,1,9,0,0,0,35,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,4,1,9,0,0,0,35,0,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,4,2,4,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,4,2,4,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,4,2,4,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,4,3,5,0,0,0,19,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,4,3,5,0,0,0,19,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,4,3,5,0,0,0,19,0,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,4,5,6,0,0,0,27,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,4,5,6,0,0,0,27,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,4,5,6,0,0,0,27,1,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,4,7,13,0,0,0,31,7,none,,,TRUE,FALSE,TRUE
21-Jul,CON2,4,7,13,0,0,0,31,7,none,,,TRUE,FALSE,TRUE
01-Aug,CON2,4,7,13,0,0,0,31,7,none,,,TRUE,FALSE,TRUE
12-Jul,CON2,3,2,13,0,0,18,7,0,none,,,TRUE,TRUE,TRUE
21-Jul,CON2,3,2,13,0,0,18,7,0,none,,,TRUE,TRUE,TRUE
01-Aug,CON2,3,2,13,0,0,18,7,0,none,,,TRUE,TRUE,TRUE
12-Jul,CON2,3,4,3,0,0,2,8,0,none,,,TRUE,TRUE,TRUE
21-Jul,CON2,3,4,3,0,0,2,8,0,none,,,TRUE,TRUE,TRUE
01-Aug,CON2,3,4,3,0,0,2,8,0,none,,,TRUE,TRUE,TRUE
21-Jul,OTC1,3,1,3,0,0,0,10,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC1,3,1,3,0,0,0,10,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC1,3,2,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,OTC1,3,2,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,OTC1,1,1,2.5,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC1,1,1,2.5,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC1,2,1,9.5,0,0,0,33,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC1,2,1,9.5,0,0,0,33,1,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC1,2,2,11.5,0,0,0,20,5,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC1,2,2,11.5,0,0,0,20,5,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON7,3,1,1.5,0,0,0,10,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON7,3,1,1.5,0,0,0,10,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON7,4,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON7,4,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON7,2,1,17.5,0,0,0,49,2,none,,,TRUE,TRUE,TRUE
01-Aug,CON7,2,1,17.5,0,0,0,49,2,none,,,TRUE,TRUE,TRUE
21-Jul,CON7,2,2,8,0,0,0,26,1,none,,,TRUE,TRUE,TRUE
01-Aug,CON7,2,2,8,0,0,0,26,1,none,,,TRUE,TRUE,TRUE
21-Jul,CON7,2,3,9,0,0,1,22,0,abt,abt,,TRUE,TRUE,TRUE
01-Aug,CON7,2,3,9,0,0,1,22,0,abt,abt,,TRUE,TRUE,TRUE
21-Jul,CON7,2,4,12,0,0,0,29,0,abt,abt,,TRUE,TRUE,TRUE
01-Aug,CON7,2,4,12,0,0,0,29,0,abt,abt,,TRUE,TRUE,TRUE
21-Jul,CON7,2,5,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,TRUE,TRUE
01-Aug,CON7,2,5,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,TRUE,TRUE
21-Jul,CON6,1,1,8.5,0,0,0,20,1,abt,abt,,TRUE,TRUE,TRUE
01-Aug,CON6,1,1,8.5,0,0,0,20,1,abt,abt,,TRUE,TRUE,TRUE
21-Jul,CON6,1,2,3.5,0,0,4,6,0,abt,abt,,TRUE,TRUE,TRUE
01-Aug,CON6,1,2,3.5,0,0,4,6,0,abt,abt,,TRUE,TRUE,TRUE
21-Jul,CON6,1,3,12,0,0,6,20,0,none,,,TRUE,TRUE,TRUE
01-Aug,CON6,1,3,12,0,0,6,20,0,none,,,TRUE,TRUE,TRUE
21-Jul,CON6,3,1,3.5,0,0,0,7,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,3,1,3.5,0,0,0,7,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON6,2,1,6.5,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,2,1,6.5,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON6,4,1,14,0,0,0,34,5,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,4,1,14,0,0,0,34,5,none,,,TRUE,FALSE,TRUE
21-Jul,CON6,4,3,16,0,0,1,40,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON6,4,3,16,0,0,1,40,1,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON6,4,4,12,0,0,1,30,3,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,4,4,12,0,0,1,30,3,none,,,TRUE,FALSE,TRUE
21-Jul,CON6,4,5,11,0,0,4,30,3,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,4,5,11,0,0,4,30,3,none,,,TRUE,FALSE,TRUE
21-Jul,OTC2,2,1,10,0,0,0,26,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC2,2,1,10,0,0,0,26,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC2,2,2,5,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC2,2,2,5,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON5,2,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON5,2,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON5,2,2,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON5,2,2,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON5,2,3,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON5,2,3,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON5,1,1,4,0,0,0,10,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON5,1,1,4,0,0,0,10,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON5,1,2,3.5,0,0,0,11,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON5,1,2,3.5,0,0,0,11,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC3,2,1,4,0,0,2,6,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC3,2,1,4,0,0,2,6,1,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC3,4,1,10.5,0,0,0,24,1,none,,,TRUE,TRUE,TRUE
01-Aug,OTC3,4,1,10.5,0,0,0,24,1,none,,,TRUE,TRUE,TRUE
21-Jul,OTC3,3,1,21,0,0,2,21,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,3,1,21,0,0,2,21,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,3,2,8,0,0,0,11,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,3,2,8,0,0,0,11,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,3,3,12.5,0,0,1,29,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,3,3,12.5,0,0,1,29,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,3,4,15,0,0,0,20,5,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,3,4,15,0,0,0,20,5,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,3,5,10,0,0,1,29,1,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,3,5,10,0,0,1,29,1,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,1,2,5.5,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,1,2,5.5,0,0,0,15,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC3,1,3,2,0,0,0,8,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC3,1,3,2,0,0,0,8,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON4,3,1,4,0,0,0,15,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON4,3,1,4,0,0,0,15,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON4,5,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON4,5,1,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON4,2,1,8,0,0,9,12,0,abr,abr,snapped on stalk,TRUE,FALSE,TRUE
01-Aug,CON4,2,1,8,0,0,9,12,0,abr,abr,snapped on stalk,TRUE,FALSE,TRUE
21-Jul,CON4,2,2,7,0,0,0,18,2,none,,,TRUE,FALSE,TRUE
01-Aug,CON4,2,2,7,0,0,0,18,2,none,,,TRUE,FALSE,TRUE
21-Jul,CON4,2,3,9,0,0,0,20,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON4,2,3,9,0,0,0,20,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON4,2,4,10,0,0,0,20,2,none,,,TRUE,FALSE,TRUE
01-Aug,CON4,2,4,10,0,0,0,20,2,none,,,TRUE,FALSE,TRUE
21-Jul,CON4,2,5,7,0,0,0,17,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON4,2,5,7,0,0,0,17,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON3,3,1,NA,NA,NA,NA,NA,NA,abr,abr,snapped on stalk,TRUE,FALSE,TRUE
01-Aug,CON3,3,1,NA,NA,NA,NA,NA,NA,abr,abr,snapped on stalk,TRUE,FALSE,TRUE
21-Jul,CON3,3,2,7,0,0,0,25,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,2,7,0,0,0,25,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,3,3,8,0,0,0,23,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,3,8,0,0,0,23,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,3,4,7.5,0,0,2,26,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,4,7.5,0,0,2,26,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,3,5,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,CON3,3,5,NA,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
21-Jul,CON3,3,6,8,0,0,0,27,1,abt,abt,aphids,TRUE,FALSE,TRUE
01-Aug,CON3,3,6,8,0,0,0,27,1,abt,abt,aphids,TRUE,FALSE,TRUE
21-Jul,CON3,3,7,12.5,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON3,3,7,12.5,0,0,0,12,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON3,3,8,5,0,0,5,16,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,8,5,0,0,5,16,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,3,9,8,0,0,1,25,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,9,8,0,0,1,25,1,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,3,10,10,0,0,0,40,0,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,3,10,10,0,0,0,40,0,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,1,1,8.5,0,0,4,13,2,abt,abt,aphids,TRUE,FALSE,TRUE
01-Aug,CON3,1,1,8.5,0,0,4,13,2,abt,abt,aphids,TRUE,FALSE,TRUE
21-Jul,CON3,1,2,6.5,0,0,4,15,2,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,1,2,6.5,0,0,4,15,2,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,1,3,7.5,0,0,5,3,4,none,,,TRUE,FALSE,TRUE
01-Aug,CON3,1,3,7.5,0,0,5,3,4,none,,,TRUE,FALSE,TRUE
21-Jul,CON3,1,4,1,0,0,0,1,3,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON3,1,4,1,0,0,0,1,3,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON3,1,5,7,0,0,6,9,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON3,1,5,7,0,0,6,9,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON3,1,6,7,0,0,9,9,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON3,1,6,7,0,0,9,9,1,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC4,3,1,11.5,0,0,0,25,0,none,,,TRUE,TRUE,TRUE
01-Aug,OTC4,3,1,11.5,0,0,0,25,0,none,,,TRUE,TRUE,TRUE
21-Jul,OTC4,3,2,15,0,0,0,29,4,abt,abt,,TRUE,TRUE,TRUE
01-Aug,OTC4,3,2,15,0,0,0,29,4,abt,abt,,TRUE,TRUE,TRUE
21-Jul,OTC4,4,1,NA,0,0,0,20,2,none,,,TRUE,FALSE,TRUE
01-Aug,OTC4,4,1,NA,0,0,0,20,2,none,,,TRUE,FALSE,TRUE
21-Jul,OTC7,4,3,16,0,0,0,38,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC7,4,3,16,0,0,0,38,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC7,4,4,14.5,0,0,1,23,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC7,4,4,14.5,0,0,1,23,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC7,2,1,10.5,0,0,0,29,0,none,,,TRUE,TRUE,TRUE
01-Aug,OTC7,2,1,10.5,0,0,0,29,0,none,,,TRUE,TRUE,TRUE
21-Jul,OTC7,2,2,8,0,0,1,23,1,none,,,TRUE,TRUE,TRUE
01-Aug,OTC7,2,2,8,0,0,1,23,1,none,,,TRUE,TRUE,TRUE
21-Jul,OTC7,2,3,5.5,0,0,0,18,1,abt,abt,,TRUE,TRUE,TRUE
01-Aug,OTC7,2,3,5.5,0,0,0,18,1,abt,abt,,TRUE,TRUE,TRUE
21-Jul,OTC7,1,1,7,0,0,3,25,0,none,aphids,,TRUE,FALSE,TRUE
01-Aug,OTC7,1,1,7,0,0,3,25,0,none,aphids,,TRUE,FALSE,TRUE
21-Jul,OTC5,1,1,4.5,0,0,0,22,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,1,1,4.5,0,0,0,22,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC5,1,2,4.5,0,0,0,16,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC5,1,2,4.5,0,0,0,16,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC5,4,4,17,0,0,5,33,0,none,lots of aphids,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,4,17,0,0,5,33,0,none,lots of aphids,,TRUE,FALSE,TRUE
21-Jul,OTC6,2,2,7.5,0,0,0,20,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC6,2,2,7.5,0,0,0,20,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC6,2,3,10,0,0,0,26,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC6,2,3,10,0,0,0,26,0,none,,,TRUE,FALSE,TRUE
21-Jul,OTC6,2,4,4.5,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC6,2,4,4.5,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC6,3,1,0.5,0,0,12,20,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC6,3,1,0.5,0,0,12,20,1,abt,abt,,TRUE,FALSE,TRUE
21-Jul,OTC6,3,2,1,0,0,0,5,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC6,3,2,1,0,0,0,5,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON2,4,1,9,0,0,1,19,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,4,1,9,0,0,1,19,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON2,4,2,9.5,0,0,1,23,2,abt,abt,aphids,TRUE,FALSE,TRUE
01-Aug,CON2,4,2,9.5,0,0,1,23,2,abt,abt,aphids,TRUE,FALSE,TRUE
21-Jul,CON2,4,4,4,0,0,0,9,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,4,4,4,0,0,0,9,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON2,4,5,15,0,0,0,31,2,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,4,5,15,0,0,0,31,2,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON2,3,1,6,0,0,3,10,0,abt,abt,,TRUE,TRUE,TRUE
01-Aug,CON2,3,1,6,0,0,3,10,0,abt,abt,,TRUE,TRUE,TRUE
21-Jul,CON2,3,2,1.5,0,0,3,5,0,none,,snapped on stalk,TRUE,TRUE,TRUE
01-Aug,CON2,3,2,1.5,0,0,3,5,0,none,,snapped on stalk,TRUE,TRUE,TRUE
21-Jul,CON2,2,1,4,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,2,1,4,0,0,0,14,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON2,2,2,4,0,0,0,8,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,2,2,4,0,0,0,8,0,abt,abt,,TRUE,FALSE,TRUE
21-Jul,CON1,1,1,18.5,0,0,0,34,5,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON1,1,1,18.5,0,0,0,34,5,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON7,4,1,5,0,0,0,10,5,abt,abt,plant marked as finished included if raceme # off last time,TRUE,FALSE,TRUE
01-Aug,CON6,3,1,13,0,0,0,21,2,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON6,3,2,6,0,0,0,12,1,none,,,TRUE,FALSE,TRUE
01-Aug,CON6,3,3,2,0,0,0,7,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON6,4,1,2.5,0,0,0,7,0,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC3,1,1,4,0,0,0,10,0,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC7,1,1,6,0,0,0,19,1,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC7,1,2,9,0,0,2,17,0,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC7,1,3,5,0,0,0,24,2,none,plant finished,,TRUE,FALSE,TRUE
01-Aug,OTC7,3,1,1,NA,NA,NA,NA,NA,abr,abr,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,1,17,0,0,0,46,1,abt,abt,aphid city,TRUE,FALSE,TRUE
01-Aug,OTC5,4,2,7,0,0,0,20,0,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,3,11,0,0,1,19,5,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,4,9.5,0,0,1,16,6,none,,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,5,7,0,0,0,14,4,abt,abt,,TRUE,FALSE,TRUE
01-Aug,OTC5,4,7,14,0,0,0,30,0,abt,abt,aphids,TRUE,FALSE,TRUE
01-Aug,OTC6,2,1,11,0,0,0,19,1,abt,abt,,TRUE,FALSE,TRUE
01-Aug,CON2,4,1,6.5,NA,0,0,20,1,abt,abt,,TRUE,FALSE,TRUE
